Order_ID,Warehouse,Destination_City,Distance_KM,Delivery_Time_Hours,Transportation_Cost,Inventory_Level,Demand,Delay
ORD000383,Mumbai,Pune,1154,38.18,23082.17,846,729,No
ORD000384,Delhi,Vadodara,2127,45.63,44384.01,471,583,No
ORD000385,Delhi,Surat,1657,41.90,23254.01,370,238,Yes
ORD000386,Mumbai,Kochi,2110,44.53,34629.18,1323,311,No
ORD000387,Mumbai,Hyderabad,229,8.32,5475.15,80,376,No
ORD000388,Kolkata,Delhi,585,19.94,8204.25,23,222,No
ORD000389,Hyderabad,Kolkata,306,13.72,7789.89,767,581,No
ORD000390,Pune,Patna,1866,36.76,40004.38,1592,253,Yes
ORD000391,Kolkata,Agra,1578,35.92,30910.87,396,597,No
ORD000392,Kolkata,Ahmedabad,870,24.91,14852.70,533,216,No
ORD000393,Hyderabad,Hyderabad,696,28.70,15441.10,750,309,No
ORD000394,Kolkata,Coimbatore,1534,47.20,29621.23,987,307,No
ORD000395,Kolkata,Pune,1406,34.26,28272.62,1272,595,No
ORD000396,Hyderabad,Kolkata,1184,26.94,16870.18,1404,655,No
ORD000397,Bengaluru,Surat,1791,37.10,25369.91,594,514,No
ORD000398,Hyderabad,Patna,1946,53.34,41517.03,974,72,Yes
ORD000399,Kolkata,Raipur,1392,33.19,15572.82,1666,457,No
ORD000400,Ahmedabad,Bhopal,1487,33.23,29450.49,1720,358,No
ORD000401,Chennai,Ahmedabad,2190,54.60,48024.59,435,777,No
ORD000402,Kolkata,Coimbatore,1373,27.06,23596.72,631,387,No
ORD000403,Kolkata,Kolkata,1600,42.72,27607.01,180,582,Yes
ORD000404,Ahmedabad,Surat,113,10.15,3465.87,723,265,No
ORD000405,Chennai,Kochi,1899,40.20,37835.23,1793,616,Yes
ORD000406,Chennai,Nagpur,854,25.67,18975.15,1383,637,No
ORD000407,Ahmedabad,Lucknow,1082,27.44,20466.17,368,148,No
ORD000408,Pune,Surat,2169,66.07,27253.50,1627,416,No
ORD000409,Mumbai,Chandigarh,709,21.41,10732.02,1953,352,No
ORD000410,Delhi,Bhopal,1246,28.96,27202.57,167,158,Yes
ORD000411,Kolkata,Guwahati,1592,43.14,29529.87,541,73,No
ORD000412,Bengaluru,Kolkata,404,17.71,8364.98,1625,88,No
ORD000413,Delhi,Chennai,1642,39.03,30251.81,544,520,Yes
ORD000414,Delhi,Ludhiana,1382,32.97,27444.26,212,316,Yes
ORD000415,Hyderabad,Coimbatore,1974,44.04,36714.18,959,164,No
ORD000416,Hyderabad,Chennai,2147,47.70,33216.98,460,660,No
ORD000417,Bengaluru,Indore,1369,30.29,26911.98,1536,786,No
ORD000418,Bengaluru,Bhopal,945,34.72,10519.28,344,83,No
ORD000419,Hyderabad,Ranchi,176,9.87,3158.79,1744,423,No
ORD000420,Delhi,Coimbatore,622,19.60,9415.41,1894,724,No
ORD000421,Hyderabad,Chandigarh,1097,29.56,19243.89,1860,764,No
ORD000422,Mumbai,Jaipur,307,18.37,5912.27,1440,366,No
ORD000423,Mumbai,Agra,553,20.41,7790.00,1345,272,No
ORD000424,Chennai,Hyderabad,591,15.80,10867.67,1300,363,No
ORD000425,Bengaluru,Nashik,2018,45.04,39089.90,435,680,Yes
ORD000426,Ahmedabad,Thiruvananthapuram,1104,33.93,22425.60,444,661,No
ORD000427,Hyderabad,Bengaluru,1322,34.57,25771.88,1505,48,No
ORD000428,Delhi,Nashik,612,18.82,9790.91,1195,546,No
ORD000429,Ahmedabad,Nagpur,1810,53.59,31948.71,73,609,No
ORD000430,Hyderabad,Bhopal,1814,53.60,22662.60,1041,170,No
ORD000431,Kolkata,Hyderabad,374,10.58,6252.17,96,661,No
ORD000432,Kolkata,Guwahati,1189,24.86,12954.55,938,621,No
ORD000433,Ahmedabad,Bhopal,2184,46.89,25393.81,423,105,No
ORD000434,Bengaluru,Ludhiana,873,19.69,16752.70,644,103,No
ORD000435,Ahmedabad,Ranchi,467,17.59,7791.17,1684,543,No
ORD000436,Ahmedabad,Mumbai,1640,47.36,26666.23,830,647,No
ORD000437,Chennai,Indore,2022,48.34,22541.47,1424,595,No
ORD000438,Kolkata,Varanasi,777,26.97,10299.17,894,60,No
ORD000439,Chennai,Agra,1176,25.58,23742.60,174,692,No
ORD000440,Bengaluru,Bengaluru,1133,38.58,20767.32,1224,549,No
ORD000441,Chennai,Thiruvananthapuram,241,13.17,6116.71,702,307,No
ORD000442,Kolkata,Vadodara,777,22.93,13199.31,255,240,No
ORD000443,Delhi,Surat,1865,35.97,30150.54,367,344,No
ORD000444,Delhi,Guwahati,1677,38.72,31006.14,1199,19,No
ORD000445,Chennai,Kolkata,1551,29.36,24626.17,193,572,No
ORD000446,Hyderabad,Raipur,714,21.02,12082.58,274,406,No
ORD000447,Kolkata,Bengaluru,2029,40.54,26510.74,1907,339,No
ORD000448,Chennai,Goa,257,12.59,5302.62,1757,601,Yes
ORD000449,Hyderabad,Hyderabad,1036,25.92,15587.57,459,713,No
ORD000450,Kolkata,Raipur,229,13.32,4642.27,1413,201,No
ORD000451,Bengaluru,Raipur,1483,28.47,23762.28,709,680,No
ORD000452,Bengaluru,Chandigarh,854,25.01,12067.57,184,256,No
ORD000453,Delhi,Vadodara,164,7.70,3735.50,847,165,No
ORD000454,Mumbai,Kanpur,1407,33.79,31874.55,1207,588,No
ORD000455,Hyderabad,Nagpur,838,26.46,13862.63,1247,92,No
ORD000456,Hyderabad,Kolkata,878,23.51,13912.83,1483,491,No
ORD000457,Delhi,Delhi,353,16.11,8622.18,1267,570,No
ORD000458,Kolkata,Agra,789,29.31,14626.22,56,649,No
ORD000459,Bengaluru,Lucknow,706,20.90,12472.21,1479,787,No
ORD000460,Bengaluru,Varanasi,2181,51.74,34819.93,1709,230,Yes
ORD000461,Ahmedabad,Raipur,2008,43.77,37751.84,714,218,Yes
ORD000462,Pune,Nashik,2049,39.20,39124.26,1051,744,Yes
ORD000463,Pune,Raipur,1433,38.51,25079.61,80,18,No
ORD000464,Mumbai,Nashik,1633,41.21,27997.88,1659,480,No
ORD000465,Chennai,Patna,1053,26.20,18165.46,417,170,No
ORD000466,Kolkata,Visakhapatnam,2037,58.97,24585.77,1264,108,No
ORD000467,Hyderabad,Bhopal,763,23.94,10450.62,689,718,No
ORD000468,Mumbai,Bhopal,2039,64.07,24583.32,1722,524,No
ORD000469,Kolkata,Surat,1827,41.96,21915.93,1312,185,No
ORD000470,Chennai,Agra,1553,43.28,22219.84,799,536,No
ORD000471,Kolkata,Nashik,688,18.53,10620.76,1772,261,No
ORD000472,Pune,Delhi,2152,57.30,43841.80,1365,326,Yes
ORD000473,Bengaluru,Goa,276,11.48,3896.14,1547,657,No
ORD000474,Pune,Vadodara,445,15.74,10653.41,460,280,No
ORD000475,Mumbai,Thiruvananthapuram,752,22.08,9212.81,753,251,No
ORD000476,Mumbai,Nashik,2186,45.29,31540.67,332,330,No
ORD000477,Ahmedabad,Goa,167,9.59,4095.09,1727,134,No
ORD000478,Bengaluru,Bengaluru,758,30.36,13555.29,277,200,Yes
ORD000479,Ahmedabad,Ahmedabad,1040,28.30,13127.95,1125,729,No
ORD000480,Bengaluru,Indore,1801,54.17,35984.12,972,413,No
ORD000481,Mumbai,Chennai,489,14.25,11424.39,1771,516,No
ORD000482,Bengaluru,Jaipur,2021,50.18,44450.86,1284,326,No
ORD000483,Mumbai,Kolkata,2097,54.65,45020.77,614,636,No
ORD000484,Kolkata,Kochi,1374,34.78,28526.88,195,273,No
ORD000485,Hyderabad,Ahmedabad,2021,57.41,44392.27,972,566,No
ORD000486,Ahmedabad,Chennai,199,15.84,4092.34,1827,660,No
ORD000487,Hyderabad,Ahmedabad,226,8.91,6319.64,1316,266,No
ORD000488,Mumbai,Patna,689,19.86,16348.93,1616,642,No
ORD000489,Chennai,Raipur,1323,33.44,21332.24,1043,244,No
ORD000490,Kolkata,Vadodara,605,24.50,12723.82,1049,15,No
ORD000491,Delhi,Ranchi,365,14.34,6359.06,395,333,No
ORD000492,Ahmedabad,Jaipur,269,15.06,6815.63,1385,81,No
ORD000493,Chennai,Goa,803,24.22,10917.35,306,66,Yes
ORD000494,Mumbai,Bengaluru,1763,49.86,33037.25,883,98,Yes
ORD000495,Kolkata,Coimbatore,258,12.94,4719.36,121,368,No
ORD000496,Delhi,Delhi,959,25.72,20653.27,613,154,Yes
ORD000497,Hyderabad,Patna,282,16.69,7182.89,1882,608,Yes
ORD000498,Bengaluru,Agra,1282,24.18,17505.84,116,276,No
ORD000499,Bengaluru,Jaipur,1528,47.23,31121.11,987,21,No
ORD000500,Delhi,Guwahati,577,14.89,12149.84,1477,292,No
ORD000501,Kolkata,Surat,666,21.84,9537.51,895,152,No
ORD000502,Hyderabad,Indore,2119,55.33,30160.74,1899,429,Yes
ORD000503,Delhi,Chandigarh,2038,59.98,46153.51,1167,507,No
ORD000504,Delhi,Kanpur,1530,33.22,25219.18,580,461,No
ORD000505,Mumbai,Coimbatore,695,28.02,14788.97,1819,214,Yes
ORD000506,Pune,Chandigarh,473,17.84,8823.90,287,468,No
ORD000507,Chennai,Bengaluru,1792,38.37,24670.30,562,31,No
ORD000508,Delhi,Pune,847,17.53,10391.01,1625,205,Yes
ORD000509,Hyderabad,Surat,723,20.67,8187.08,1013,218,No
ORD000510,Kolkata,Visakhapatnam,1556,29.89,16923.24,856,308,No
ORD000511,Mumbai,Bengaluru,1941,62.42,21913.36,701,116,No
ORD000512,Kolkata,Bhopal,1956,48.47,33922.54,434,315,No
ORD000513,Mumbai,Coimbatore,46,9.55,1122.98,852,482,Yes
ORD000514,Hyderabad,Jaipur,968,28.70,18082.84,609,637,No
ORD000515,Delhi,Thiruvananthapuram,824,19.72,13133.78,284,784,No
ORD000516,Delhi,Chennai,104,10.23,2736.75,1576,289,No
ORD000517,Ahmedabad,Hyderabad,1650,51.93,21106.39,635,546,No
ORD000518,Kolkata,Kochi,928,21.79,12293.33,320,580,No
ORD000519,Delhi,Vadodara,985,25.67,16096.33,1560,732,No
ORD000520,Chennai,Chennai,2078,56.15,43905.65,560,71,Yes
ORD000521,Hyderabad,Raipur,1016,24.03,21147.08,245,154,No
ORD000522,Mumbai,Vadodara,165,10.66,3629.28,1750,245,No
ORD000523,Pune,Vadodara,890,26.56,14087.59,407,360,No
ORD000524,Ahmedabad,Lucknow,185,10.67,3816.53,1779,572,Yes
ORD000525,Hyderabad,Delhi,1319,38.81,22809.42,1653,632,No
ORD000526,Ahmedabad,Goa,2147,44.28,43609.79,1521,494,No
ORD000527,Delhi,Ludhiana,1484,35.61,25750.69,1131,502,Yes
ORD000528,Kolkata,Agra,377,16.98,7143.97,89,638,No
ORD000529,Delhi,Patna,915,32.54,18161.90,679,68,No
ORD000530,Ahmedabad,Patna,626,19.53,8372.49,1970,627,No
ORD000531,Hyderabad,Ludhiana,465,17.86,10717.90,1423,70,No
ORD000532,Chennai,Hyderabad,2122,57.24,35311.16,1296,34,No
ORD000533,Ahmedabad,Kolkata,1086,21.20,24072.48,509,382,No
ORD000534,Ahmedabad,Hyderabad,578,20.43,11637.07,1401,174,No
ORD000535,Kolkata,Thiruvananthapuram,582,18.67,11775.05,96,290,No
ORD000536,Ahmedabad,Varanasi,2099,41.07,26891.60,532,493,No
ORD000537,Delhi,Surat,542,21.29,7023.78,1127,472,No
ORD000538,Mumbai,Kanpur,975,25.69,11145.78,631,610,No
ORD000539,Delhi,Patna,1965,55.24,21058.23,730,754,No
ORD000540,Kolkata,Delhi,212,10.78,5406.95,1490,197,Yes
ORD000541,Kolkata,Chennai,1011,25.67,17061.62,1059,483,No
ORD000542,Ahmedabad,Raipur,1110,37.17,20142.92,95,713,No
ORD000543,Pune,Pune,1367,39.60,27384.72,330,58,No
ORD000544,Chennai,Kolkata,181,13.81,4738.96,872,760,No
ORD000545,Kolkata,Surat,1679,39.97,34760.65,1907,405,No
ORD000546,Pune,Mumbai,1880,47.15,37966.90,632,130,No
ORD000547,Mumbai,Hyderabad,1032,31.21,17356.24,1542,154,No
ORD000548,Bengaluru,Lucknow,218,10.15,6516.49,200,532,No
ORD000549,Mumbai,Jaipur,1452,43.87,29967.50,1528,381,No
ORD000550,Chennai,Varanasi,628,16.25,8631.27,1477,417,Yes
ORD000551,Mumbai,Visakhapatnam,1700,38.24,22579.93,250,720,No
ORD000552,Pune,Kochi,1436,33.04,27340.12,489,171,No
ORD000553,Pune,Varanasi,675,24.77,10384.71,1244,544,No
ORD000554,Kolkata,Delhi,1277,30.01,14914.85,1944,542,No
ORD000555,Bengaluru,Lucknow,1903,54.27,40945.07,1251,23,No
ORD000556,Chennai,Chandigarh,1180,31.50,15741.44,1497,219,No
ORD000557,Ahmedabad,Thiruvananthapuram,983,27.84,18432.71,75,223,No
ORD000558,Mumbai,Patna,1251,34.10,16700.65,383,546,No
ORD000559,Mumbai,Nagpur,1332,39.45,20419.83,551,298,No
ORD000560,Bengaluru,Vadodara,1563,40.18,23571.24,429,223,No
ORD000561,Mumbai,Delhi,788,20.96,16497.49,1871,315,Yes
ORD000562,Mumbai,Kochi,172,7.26,3262.53,337,719,No
ORD000563,Pune,Mumbai,1467,42.40,16843.26,217,751,No
ORD000564,Delhi,Thiruvananthapuram,2012,39.63,40035.38,1987,716,No
ORD000565,Hyderabad,Raipur,1944,46.36,41374.17,1885,251,No
ORD000566,Mumbai,Varanasi,698,22.39,11610.47,602,453,No
ORD000567,Pune,Kochi,2193,46.56,29254.32,340,235,No
ORD000568,Mumbai,Guwahati,606,18.88,8306.41,638,753,No
ORD000569,Bengaluru,Bengaluru,1753,39.92,22983.24,299,797,Yes
ORD000570,Delhi,Visakhapatnam,965,23.15,14219.64,70,386,No
ORD000571,Bengaluru,Nashik,1454,29.07,29862.77,824,28,No
ORD000572,Hyderabad,Goa,797,20.39,16094.31,833,343,No
ORD000573,Hyderabad,Kanpur,386,13.79,5751.34,1336,536,No
ORD000574,Bengaluru,Patna,1845,59.60,32201.41,1724,208,No
ORD000575,Kolkata,Chandigarh,282,13.53,7305.93,125,457,No
ORD000576,Kolkata,Indore,1338,27.74,28063.04,938,603,No
ORD000577,Ahmedabad,Agra,1635,39.35,35434.11,626,387,No
ORD000578,Bengaluru,Surat,372,10.69,6965.37,1986,595,No
ORD000579,Chennai,Ranchi,239,16.68,5722.15,99,662,Yes
ORD000580,Mumbai,Varanasi,264,13.01,5350.76,1193,531,No
ORD000581,Chennai,Hyderabad,1278,38.08,24362.85,1652,516,No
ORD000582,Kolkata,Kolkata,1600,43.13,19882.16,1254,465,No
ORD000583,Pune,Jaipur,1072,28.81,16552.69,463,56,No
ORD000584,Mumbai,Patna,750,27.73,8710.23,1995,678,No
ORD000585,Hyderabad,Goa,895,30.26,15475.64,1297,799,No
ORD000586,Kolkata,Raipur,60,10.53,2399.23,344,558,No
ORD000587,Ahmedabad,Visakhapatnam,1689,34.35,33420.57,1057,506,No
ORD000588,Pune,Vadodara,1718,47.68,27905.22,746,689,No
ORD000589,Mumbai,Bengaluru,515,14.00,8623.68,512,369,No
ORD000590,Delhi,Bengaluru,686,16.37,14276.42,824,408,No
ORD000591,Bengaluru,Nashik,63,10.63,1615.72,1375,200,No
ORD000592,Mumbai,Kochi,688,21.36,15797.83,655,759,No
ORD000593,Mumbai,Varanasi,176,11.62,4819.45,1753,56,No
ORD000594,Ahmedabad,Mumbai,1902,56.83,28871.77,259,558,No
ORD000595,Bengaluru,Agra,41,10.21,2402.21,981,64,No
ORD000596,Ahmedabad,Coimbatore,1023,33.24,16608.15,402,326,No
ORD000597,Mumbai,Chandigarh,1385,39.85,22222.12,457,237,No
ORD000598,Pune,Nagpur,1389,29.54,16286.85,1731,46,Yes
ORD000599,Mumbai,Bhopal,1779,36.38,34604.61,1328,304,Yes
ORD000600,Pune,Thiruvananthapuram,1594,33.56,20096.04,1730,740,No
ORD000601,Mumbai,Lucknow,455,16.06,7805.69,1749,167,No
ORD000602,Chennai,Pune,345,17.92,8335.01,1913,36,No
ORD000603,Bengaluru,Varanasi,1871,54.42,41569.70,1798,244,No
ORD000604,Kolkata,Bengaluru,2070,47.91,34098.00,348,82,No
ORD000605,Delhi,Goa,1028,26.84,12006.27,663,627,No
ORD000606,Pune,Kanpur,1829,42.51,22327.65,94,793,No
ORD000607,Chennai,Nashik,1279,31.29,20669.36,934,382,No
ORD000608,Mumbai,Chandigarh,1905,49.50,43097.27,334,408,No
ORD000609,Delhi,Ludhiana,279,7.55,4185.36,1094,482,No
ORD000610,Pune,Thiruvananthapuram,406,14.01,7963.81,226,508,No
ORD000611,Delhi,Goa,1883,48.12,35221.34,1124,45,Yes
ORD000612,Kolkata,Lucknow,1187,32.40,25146.14,1251,282,No
ORD000613,Delhi,Goa,1906,43.80,23995.47,841,754,No
ORD000614,Bengaluru,Indore,1174,33.98,26521.89,1648,510,No
ORD000615,Kolkata,Nashik,1109,26.70,14975.47,1652,18,No
ORD000616,Ahmedabad,Bengaluru,1679,33.34,36066.32,406,460,Yes
ORD000617,Hyderabad,Chennai,1366,42.64,17618.32,589,721,No
ORD000618,Mumbai,Pune,2175,39.47,35889.06,729,372,No
ORD000619,Pune,Chandigarh,903,29.17,12920.57,1577,129,No
ORD000620,Kolkata,Lucknow,574,20.25,9123.54,653,577,No
ORD000621,Delhi,Bengaluru,2037,46.67,25176.53,1532,356,No
ORD000622,Mumbai,Ahmedabad,1628,49.52,27891.07,352,192,No
ORD000623,Kolkata,Coimbatore,321,17.77,6572.11,1105,267,No
ORD000624,Chennai,Kanpur,1418,34.30,26984.91,1792,54,No
ORD000625,Delhi,Thiruvananthapuram,783,21.82,14101.70,398,26,No
ORD000626,Hyderabad,Thiruvananthapuram,218,11.72,6616.82,1159,436,No
ORD000627,Hyderabad,Lucknow,978,23.74,18531.27,548,606,No
ORD000628,Bengaluru,Thiruvananthapuram,266,11.84,6708.53,1214,737,No
ORD000629,Pune,Guwahati,1173,33.91,19990.35,982,54,No
ORD000630,Pune,Nagpur,798,22.67,14861.90,1613,268,No
ORD000631,Mumbai,Lucknow,975,32.03,20411.34,1273,588,No
ORD000632,Mumbai,Guwahati,1452,42.31,21541.70,563,241,No
ORD000633,Bengaluru,Vadodara,483,20.67,9587.43,1781,295,No
ORD000634,Bengaluru,Bengaluru,626,21.87,9642.13,462,225,No
ORD000635,Hyderabad,Pune,1665,41.50,25957.05,613,119,No
ORD000636,Kolkata,Chandigarh,1138,28.16,14548.38,56,295,No
ORD000637,Bengaluru,Thiruvananthapuram,616,16.63,6795.49,1036,527,No
ORD000638,Kolkata,Raipur,29,11.22,1182.58,1740,146,No
ORD000639,Kolkata,Coimbatore,1658,35.58,19913.12,1291,519,No
ORD000640,Ahmedabad,Surat,1901,34.75,39086.39,1693,714,No
ORD000641,Chennai,Kochi,1428,37.52,28733.28,1410,538,No
ORD000642,Ahmedabad,Kanpur,1864,39.57,20029.43,1268,545,No
ORD000643,Chennai,Jaipur,1916,51.16,36284.08,51,466,Yes
ORD000644,Mumbai,Guwahati,2152,38.40,25414.51,978,352,No
ORD000645,Ahmedabad,Surat,2144,43.91,32756.08,26,242,Yes
ORD000646,Hyderabad,Surat,389,16.86,9878.88,477,229,No
ORD000647,Ahmedabad,Chandigarh,295,16.01,6539.72,1809,601,No
ORD000648,Chennai,Nagpur,454,16.85,8861.37,395,144,No
ORD000649,Hyderabad,Vadodara,1595,40.92,20877.83,886,136,Yes
ORD000650,Chennai,Hyderabad,473,15.19,10845.09,899,626,No
ORD000651,Ahmedabad,Bengaluru,582,19.40,7386.27,1841,113,No
ORD000652,Kolkata,Kanpur,156,12.87,4454.19,1501,67,No
ORD000653,Kolkata,Ahmedabad,1643,34.85,19870.67,636,560,No
ORD000654,Pune,Visakhapatnam,918,25.38,16856.93,60,511,No
ORD000655,Kolkata,Delhi,692,18.72,8097.01,1001,10,No
ORD000656,Bengaluru,Visakhapatnam,832,24.81,18250.73,1292,469,No
ORD000657,Kolkata,Guwahati,510,15.89,8944.87,927,75,No
ORD000658,Bengaluru,Jaipur,271,8.86,5244.46,1565,27,No
ORD000659,Pune,Varanasi,700,22.95,15612.27,636,450,No
ORD000660,Delhi,Agra,981,37.14,13158.90,1584,497,Yes
ORD000661,Mumbai,Ranchi,922,22.21,21787.65,1483,799,No
ORD000662,Delhi,Ludhiana,1375,36.92,24090.80,262,229,No
ORD000663,Ahmedabad,Patna,1986,47.27,28167.75,229,604,No
ORD000664,Bengaluru,Varanasi,382,9.65,5163.96,1272,639,No
ORD000665,Ahmedabad,Thiruvananthapuram,706,19.70,13497.51,1890,179,No
ORD000666,Delhi,Thiruvananthapuram,1138,32.77,17253.72,142,455,Yes
ORD000667,Mumbai,Raipur,2173,61.21,28237.73,1294,340,No
ORD000668,Mumbai,Indore,736,27.36,8811.70,220,622,No
ORD000669,Pune,Agra,1964,48.08,29991.79,98,689,No
ORD000670,Mumbai,Kochi,176,8.13,4036.57,360,265,No
ORD000671,Delhi,Pune,1169,29.21,24690.04,1011,494,Yes
ORD000672,Ahmedabad,Ranchi,651,21.41,16070.27,1050,410,No
ORD000673,Pune,Indore,1731,40.80,29891.68,1148,606,No
ORD000674,Delhi,Coimbatore,1718,41.36,20555.60,932,193,No
ORD000675,Pune,Varanasi,954,26.63,13328.14,1979,471,No
ORD000676,Bengaluru,Indore,1472,42.31,31729.84,1789,589,No
ORD000677,Kolkata,Visakhapatnam,1648,47.35,30034.30,1768,659,Yes
ORD000678,Chennai,Jaipur,652,16.74,14963.07,21,593,No
ORD000679,Bengaluru,Guwahati,2169,54.48,43100.09,1093,649,No
ORD000680,Delhi,Ludhiana,1608,36.50,33026.88,255,686,No
ORD000681,Delhi,Guwahati,390,16.87,8728.53,1921,786,No
ORD000682,Ahmedabad,Visakhapatnam,363,13.70,4878.73,530,271,No
ORD000683,Mumbai,Kolkata,186,14.42,5391.83,1471,339,No
ORD000684,Hyderabad,Ranchi,342,11.53,4299.82,952,581,Yes
ORD000685,Hyderabad,Mumbai,1244,40.37,15895.68,868,200,Yes
ORD000686,Pune,Vadodara,1738,35.42,33213.80,1515,465,No
ORD000687,Delhi,Hyderabad,1208,27.25,15023.61,1315,79,No
ORD000688,Mumbai,Lucknow,1190,34.27,20787.82,77,733,No
ORD000689,Chennai,Delhi,1095,32.18,20817.03,906,294,No
ORD000690,Pune,Jaipur,1971,42.72,28051.63,1989,743,No
ORD000691,Bengaluru,Raipur,766,15.85,11474.09,1064,188,No
ORD000692,Pune,Coimbatore,1854,38.15,41472.26,485,788,No
ORD000693,Mumbai,Indore,666,19.42,12979.97,1367,329,No
ORD000694,Chennai,Varanasi,246,11.58,6310.75,1057,183,No
ORD000695,Bengaluru,Kolkata,507,17.80,9967.22,222,362,No
ORD000696,Chennai,Ranchi,46,6.87,2199.02,1496,402,No
ORD000697,Hyderabad,Patna,292,12.43,6456.22,698,275,No
ORD000698,Mumbai,Hyderabad,59,4.78,1665.57,1185,706,No
ORD000699,Mumbai,Lucknow,535,19.12,11110.40,1170,111,No
ORD000700,Delhi,Chennai,83,9.45,2477.09,295,389,No
ORD000701,Chennai,Coimbatore,1694,40.45,21236.47,630,350,No
ORD000702,Pune,Vadodara,1906,42.38,23008.35,1257,331,No
ORD000703,Ahmedabad,Kolkata,491,15.87,10848.08,565,71,No
ORD000704,Delhi,Agra,261,10.37,6817.11,1072,500,No
ORD000705,Pune,Mumbai,350,16.70,5554.20,843,250,No
ORD000706,Mumbai,Pune,1617,37.89,34937.01,1887,114,Yes
ORD000707,Pune,Lucknow,524,16.90,11750.40,1736,168,No
ORD000708,Bengaluru,Varanasi,35,10.26,1502.90,1842,89,No
ORD000709,Kolkata,Thiruvananthapuram,2138,47.04,32165.71,522,17,No
ORD000710,Pune,Ranchi,892,25.85,12725.22,436,491,No
ORD000711,Chennai,Kanpur,494,13.18,7550.27,1750,25,No
ORD000712,Kolkata,Bengaluru,1857,38.31,40365.21,1317,457,No
ORD000713,Chennai,Lucknow,1890,42.94,32012.01,841,108,No
ORD000714,Pune,Chennai,702,27.22,9274.87,585,342,No
ORD000715,Hyderabad,Jaipur,533,22.36,11891.00,1149,86,No
ORD000716,Hyderabad,Pune,1428,38.81,31489.85,978,702,No
ORD000717,Kolkata,Hyderabad,1653,44.04,25925.76,1402,795,No
ORD000718,Delhi,Goa,536,20.04,6702.99,1151,663,No
ORD000719,Kolkata,Visakhapatnam,717,26.14,9485.51,25,537,No
ORD000720,Chennai,Chennai,917,23.56,13779.94,1589,349,No
ORD000721,Ahmedabad,Goa,1279,30.71,20378.75,590,512,No
ORD000722,Kolkata,Agra,1456,28.97,26102.60,887,448,No
ORD000723,Pune,Raipur,93,12.67,2771.67,908,613,No
ORD000724,Chennai,Kolkata,334,11.74,5403.16,1259,590,No
ORD000725,Kolkata,Delhi,824,24.50,14275.90,1268,553,No
ORD000726,Bengaluru,Coimbatore,543,18.02,7321.94,997,632,No
ORD000727,Kolkata,Ahmedabad,1167,30.32,14826.55,710,502,No
ORD000728,Delhi,Indore,1558,44.69,28352.95,1562,632,No
ORD000729,Kolkata,Delhi,1682,32.81,21113.00,908,529,No
ORD000730,Ahmedabad,Vadodara,1850,54.94,32308.76,258,197,Yes
ORD000731,Kolkata,Chennai,41,9.56,2095.03,331,461,Yes
ORD000732,Pune,Kochi,1562,37.11,22301.51,1452,102,No
ORD000733,Pune,Jaipur,1530,38.52,22411.59,1022,131,No
ORD000734,Ahmedabad,Goa,1203,32.51,17353.67,1860,63,No
ORD000735,Hyderabad,Bhopal,1934,41.04,31949.23,964,141,No
ORD000736,Bengaluru,Visakhapatnam,32,6.75,1609.73,777,775,No
ORD000737,Bengaluru,Agra,33,4.84,2415.32,257,438,No
ORD000738,Mumbai,Indore,1450,28.90,27870.11,144,309,No
ORD000739,Mumbai,Bengaluru,764,20.54,16982.39,320,170,No
ORD000740,Pune,Surat,2118,49.85,37754.34,1757,416,No
ORD000741,Kolkata,Bengaluru,2060,49.81,43413.19,330,158,No
ORD000742,Hyderabad,Kanpur,34,6.10,1928.45,951,550,No
ORD000743,Delhi,Raipur,2020,43.30,26838.48,30,702,No
ORD000744,Kolkata,Nashik,1219,32.42,13241.65,1789,793,No
ORD000745,Kolkata,Bhopal,2123,45.31,32648.90,712,280,No
ORD000746,Ahmedabad,Nagpur,447,17.80,9408.71,96,438,No
ORD000747,Chennai,Guwahati,636,15.89,15454.20,833,667,No
ORD000748,Mumbai,Raipur,1067,32.68,13015.05,820,704,No
ORD000749,Chennai,Ahmedabad,1469,45.32,32196.70,474,790,No
ORD000750,Pune,Bhopal,789,25.01,12090.91,717,324,Yes
ORD000751,Chennai,Jaipur,1153,39.12,14525.69,1892,573,No
ORD000752,Ahmedabad,Pune,375,20.71,7112.94,338,790,No
ORD000753,Chennai,Nagpur,948,22.35,21496.00,1607,240,No
ORD000754,Delhi,Kochi,40,3.94,2143.07,1217,351,No
ORD000755,Pune,Lucknow,1150,27.18,14708.96,683,603,No
ORD000756,Kolkata,Nashik,820,27.36,16889.45,1370,511,No
ORD000757,Hyderabad,Indore,1447,37.21,24769.11,713,788,No
ORD000758,Ahmedabad,Ahmedabad,1611,38.24,34945.65,1994,651,No
ORD000759,Mumbai,Bengaluru,136,11.45,2808.88,1604,182,No
ORD000760,Ahmedabad,Surat,2136,47.23,33097.64,325,65,No
ORD000761,Bengaluru,Ludhiana,788,21.94,14832.18,1684,620,No
ORD000762,Hyderabad,Agra,1918,51.90,34703.67,1806,488,No
ORD000763,Chennai,Varanasi,310,8.59,3769.67,75,640,Yes
ORD000764,Mumbai,Visakhapatnam,2041,57.35,32077.32,568,81,No
ORD000765,Kolkata,Delhi,85,8.64,3781.88,1342,784,No
ORD000766,Mumbai,Visakhapatnam,1220,32.82,18930.34,1136,598,No
ORD000767,Chennai,Vadodara,118,9.84,2767.63,1177,253,No
